timestamp,No_,Name,Search Name,Account Type,Global Dimension 1 Code,Global Dimension 2 Code,Account Category,Income_Balance,Debit_Credit,No_ 2,Blocked,Direct Posting,Reconciliation Account,New Page,No_ of Blank Lines,Indentation,Last Modified Date Time,Last Date Modified,Totaling,Consol_ Translation Method,Consol_ Debit Acc_,Consol_ Credit Acc_,Gen_ Posting Type,Gen_ Bus_ Posting Group,Gen_ Prod_ Posting Group,Picture,Automatic Ext_ Texts,Tax Area Code,Tax Liable,Tax Group Code,VAT Bus_ Posting Group,VAT Prod_ Posting Group,Exchange Rate Adjustment,Default IC Partner G_L Acc_ No,Omit Default Descr_ in Jnl_,Account Subcategory Entry No_,Cost Type No_,Default Deferral Template Code,Id
0x0000000000061928,1343,Sonstige Wertpapiere,SONSTIGE WERTPAPIERE,0,,,1,1,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,1343,1343,0,,,NULL,0,,0,,,,0,,0,3,,,073EDB69-1A6A-4EC1-95A0-136638B2F7FB
0x000000000006192A,1344,WP i.R.d.krzfr.Finanzdisp.,WP I.R.D.KRZFR.FINANZDISP.,0,,,1,1,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,1344,1344,0,,,NULL,0,,0,,,,0,,0,3,,,9AB23173-1FE9-4188-A241-A6F82CB39453
0x000000000006192C,1345,Summe Wertpapiere,SUMME WERTPAPIERE,4,,,1,1,0,,0,0,0,0,0,0,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,1339..1345,0,1345,1345,0,,,NULL,0,,0,,,,0,,0,3,,,9C8313A6-097E-4991-B8D4-5A137C8E78F7
0x000000000006192E,1349,Ford. u. sonst. Vermögensg.,FORD. U. SONST. VERMÖGENSG.,3,,,1,1,0,,0,0,0,0,0,0,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,1349,1349,0,,,NULL,0,,0,,,,0,,0,3,,,944EDD95-BDED-4564-A4A2-59B02C21E2B2
0x0000000000061930,1350,GmbH-Ant. kurzfr. Verbleib,GMBH-ANT. KURZFR. VERBLEIB,0,,,1,1,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,1350,1350,0,,,NULL,0,,0,,,,0,,0,3,,,F3C0F6FE-CB39-403E-AA99-08C6F5D85612
0x0000000000061932,1352,Genossen.Ant. kurzfr. Verbleib,GENOSSEN.ANT. KURZFR. VERBLEIB,0,,,1,1,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,1352,1352,0,,,NULL,0,,0,,,,0,,0,3,,,6D6EDC7B-A00D-4EF4-8134-551D5DFC2CE2
0x0000000000061934,1355,Anspr. a. Rückdeck.-Versich.,ANSPR. A. RÜCKDECK.-VERSICH.,0,,,1,1,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,1355,1355,0,,,NULL,0,,0,,,,0,,0,3,,,46029301-0D45-4F41-BEE6-9209C6611D9C
0x0000000000061936,1360,Geldtransit,GELDTRANSIT,0,,,1,1,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,1360,1360,0,,,NULL,0,,0,,,,0,,0,3,,,C089A50E-7246-465A-85A4-D0F6EC0D89C5
0x0000000000061938,1370,Verr. Gewinn. § 4/3 EStG,VERR. GEWINN. § 4/3 ESTG,0,,,1,1,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,1370,1370,0,,,NULL,0,,0,,,,0,,0,3,,,F1ECAFE3-81E3-41AF-9E18-D3258A61F930
0x000000000006193A,1380,Überleitungsk. Kostenstelle,ÜBERLEITUNGSK. KOSTENSTELLE,0,,,1,1,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,1380,1380,0,,,NULL,0,,0,,,,0,,0,3,,,47C89953-2E2C-4856-928F-05849A78FB2C
0x000000000006193C,1390,Verr. Ist-Versteuerung,VERR. IST-VERSTEUERUNG,0,,,1,1,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,1390,1390,0,,,NULL,0,,0,,,,0,,0,3,,,347A0175-1BC3-46A0-AA7A-EF5592D48500
0x000000000006193E,1391,Summe Ford. u. s. Vermögensg.,SUMME FORD. U. S. VERMÖGENSG.,4,,,1,1,0,,0,0,0,0,0,0,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,1349..1391,0,1391,1391,0,,,NULL,0,,0,,,,0,,0,3,,,25343048-C665-42F4-B763-E1BD055705A7
0x000000000006199A,1400,Forderungen Lief. u. Leist.,FORDERUNGEN LIEF. U. LEIST.,3,,,1,1,0,,0,0,0,0,0,0,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,1400,1400,0,,,NULL,0,,0,,,,0,,0,4,,,44B4FF2D-E035-4C57-AF27-446384B3579E
0x000000000006199C,1401,Ford.Lief.u.Leist.Inland,FORD.LIEF.U.LEIST.INLAND,0,,,1,1,0,,0,0,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,1401,1401,0,,,NULL,0,,0,,,,0,,0,4,,,6875349E-A0AE-4BD9-AD17-5FCD9EC40565
0x000000000006199E,1402,Ford.Lief.u.Leist Ausland,FORD.LIEF.U.LEIST AUSLAND,0,,,1,1,0,,0,0,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,1402,1402,0,,,NULL,0,,0,,,,0,,0,4,,,8173438F-ADF5-41A0-982F-763F44D7DD4A
0x00000000000619A0,1403,Ford. Intercompany,FORD. INTERCOMPANY,0,,,1,1,0,,0,0,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,1403,1403,0,,,NULL,0,,0,,,,0,,0,4,,,3EE2C670-F1E1-4DE3-B748-AD6BFD255CFB
0x00000000000619A2,1410,ohne Kontokorrent,OHNE KONTOKORRENT,3,,,1,1,0,,0,0,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,1410,1410,0,,,NULL,0,,0,,,,0,,0,4,,,D0EFE1F6-C109-48D2-8B2F-DEE3A9668AC5
0x00000000000619A4,1451,Restlaufzeit bis 1 Jahr,RESTLAUFZEIT BIS 1 JAHR,0,,,1,1,0,,0,1,0,0,0,2,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,1451,1451,0,,,NULL,0,,0,,,,0,,0,4,,,E520E72D-CC28-4B21-BF14-508E76F7624F
0x00000000000619A6,1455,Restlaufzeit größer 1 Jahr,RESTLAUFZEIT GRÖßER 1 JAHR,0,,,1,1,0,,0,1,0,0,0,2,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,1455,1455,0,,,NULL,0,,0,,,,0,,0,4,,,77F0B60E-83D0-476A-BECA-718DA5E368FE
0x00000000000619A8,1456,Summe ohne Kontokorrent,SUMME OHNE KONTOKORRENT,4,,,1,1,0,,0,0,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,1410..1456,0,1456,1456,0,,,NULL,0,,0,,,,0,,0,4,,,5FE26C00-2010-4B7A-9A21-B9EB9D8ECE8F
0x00000000000619AA,1460,Zweifelhafte Forderungen,ZWEIFELHAFTE FORDERUNGEN,3,,,1,1,0,,0,0,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,1460,1460,0,,,NULL,0,,0,,,,0,,0,4,,,3F1DE335-8F98-44E3-8FEF-C0AA01F5C95C
0x00000000000619AC,1461,Restlaufzeit bis 1 Jahr,RESTLAUFZEIT BIS 1 JAHR,0,,,1,1,0,,0,1,0,0,0,2,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,1461,1461,0,,,NULL,0,,0,,,,0,,0,4,,,F820B408-B849-4031-89BB-A15ABFA6EDDB
0x00000000000619AE,1465,Restlaufzeit größer 1 Jahr,RESTLAUFZEIT GRÖßER 1 JAHR,0,,,1,1,0,,0,1,0,0,0,2,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,1465,1465,0,,,NULL,0,,0,,,,0,,0,4,,,8BABCDD1-F837-4C84-8266-0600E77EAF67
0x00000000000619B0,1469,Summe Zweifelhafte Forderungen,SUMME ZWEIFELHAFTE FORDERUNGEN,4,,,1,1,0,,0,0,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,1460..1469,0,1469,1469,0,,,NULL,0,,0,,,,0,,0,4,,,B4404CCB-3C61-41EA-B3C8-88623D79F6B1
0x00000000000619B2,1470,gegen verb. Unternehmen,GEGEN VERB. UNTERNEHMEN,3,,,1,1,0,,0,0,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,1470,1470,0,,,NULL,0,,0,,,,0,,0,4,,,EEFCBC12-6816-418E-A78C-04997E5A2716
0x00000000000619B4,1471,Restlaufzeit bis 1 Jahr,RESTLAUFZEIT BIS 1 JAHR,0,,,1,1,0,,0,1,0,0,0,2,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,1471,1471,0,,,NULL,0,,0,,,,0,,0,4,,,05B2CFDF-1338-4FD7-AD1A-4DA684419CA5
0x00000000000619B6,1475,Restlaufzeit größer 1 Jahr,RESTLAUFZEIT GRÖßER 1 JAHR,0,,,1,1,0,,0,1,0,0,0,2,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,1475,1475,0,,,NULL,0,,0,,,,0,,0,4,,,D4F49268-66CA-409A-9551-03E6B6078087
0x00000000000619B8,1477,Wertb. Restl. bis 1 Jahr,WERTB. RESTL. BIS 1 JAHR,0,,,1,1,0,,0,1,0,0,0,2,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,1477,1477,0,,,NULL,0,,0,,,,0,,0,4,,,56CF311D-A351-458D-B92B-CD1AB2035FFD
0x00000000000619BA,1478,Wertb. Restl. größer 1 Jahr,WERTB. RESTL. GRÖßER 1 JAHR,0,,,1,1,0,,0,1,0,0,0,2,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,1478,1478,0,,,NULL,0,,0,,,,0,,0,4,,,360C7DA8-A950-4855-B5C9-DE9A84A9DABB
0x00000000000619BC,1479,Summe Ford. gg. verb. Unt.,SUMME FORD. GG. VERB. UNT.,4,,,1,1,0,,0,0,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,1470..1479,0,1479,1479,0,,,NULL,0,,0,,,,0,,0,4,,,2B2E8217-65CF-404C-B1D1-133190742735
0x00000000000619BE,1480,Summe gegen beteil. Unterneh.,SUMME GEGEN BETEIL. UNTERNEH.,3,,,1,1,0,,0,0,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,1480,1480,0,,,NULL,0,,0,,,,0,,0,4,,,5ABD20DE-9D10-43B2-8D69-C870DBB9A98F
0x00000000000619C0,1481,Restlaufzeit bis 1 Jahr,RESTLAUFZEIT BIS 1 JAHR,0,,,1,1,0,,0,1,0,0,0,2,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,1481,1481,0,,,NULL,0,,0,,,,0,,0,4,,,B7F539DF-6612-4D5C-9365-50B8517A5F03
0x00000000000619C2,1485,Restlaufzeit größer 1 Jahr,RESTLAUFZEIT GRÖßER 1 JAHR,0,,,1,1,0,,0,1,0,0,0,2,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,1485,1485,0,,,NULL,0,,0,,,,0,,0,4,,,D65103A1-03E2-4510-9F6F-A668C096405E
0x00000000000619C4,1487,Wertb. Restl. bis 1 Jahr,WERTB. RESTL. BIS 1 JAHR,0,,,1,1,0,,0,1,0,0,0,2,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,1487,1487,0,,,NULL,0,,0,,,,0,,0,4,,,1B02E165-9DAA-4532-83D9-488F75BE3981
0x00000000000619C6,1488,Wertb. Restl. größer 1 Jahr,WERTB. RESTL. GRÖßER 1 JAHR,0,,,1,1,0,,0,1,0,0,0,2,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,1488,1488,0,,,NULL,0,,0,,,,0,,0,4,,,95EC8115-6985-4E97-AE57-60BE61299ABE
0x00000000000619C8,1489,Summe gegen beteil. Unterneh.,SUMME GEGEN BETEIL. UNTERNEH.,4,,,1,1,0,,0,0,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,1480..1489,0,1489,1489,0,,,NULL,0,,0,,,,0,,0,4,,,82F25177-A3A1-4C37-82B6-75FF192D5C50
0x00000000000619CA,1490,gegen Gesellschafter,GEGEN GESELLSCHAFTER,3,,,1,1,0,,0,0,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,1490,1490,0,,,NULL,0,,0,,,,0,,0,4,,,5C2ACFEF-C12D-4331-8F3E-A599A5B157BE
0x00000000000619CC,1491,Restlaufzeit bis 1 Jahr,RESTLAUFZEIT BIS 1 JAHR,0,,,1,1,0,,0,1,0,0,0,2,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,1491,1491,0,,,NULL,0,,0,,,,0,,0,4,,,E6633DE1-A37C-4EE8-AEC8-A5AF1ABF5721
0x00000000000619CE,1495,Restlaufzeit größer 1 Jahr,RESTLAUFZEIT GRÖßER 1 JAHR,0,,,1,1,0,,0,1,0,0,0,2,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,1495,1495,0,,,NULL,0,,0,,,,0,,0,4,,,E1915177-332F-4C5B-8DC2-6DBCA60B0B17
0x00000000000619D0,1497,Ggkto. sonst.Vermöggst.Debitor,GGKTO. SONST.VERMÖGGST.DEBITOR,0,,,1,1,0,,0,1,0,0,0,2,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,1497,1497,0,,,NULL,0,,0,,,,0,,0,4,,,FC0F642D-7A2A-46C9-A032-25C8CA4B2B43
0x00000000000619D2,1498,Summe gegen Gesellschafter,SUMME GEGEN GESELLSCHAFTER,4,,,1,1,0,,0,0,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,1490..1498,0,1498,1498,0,,,NULL,0,,0,,,,0,,0,4,,,89125380-A28A-49BE-AFAA-8575CA3DCA96
0x00000000000619D4,1499,Summe Ford. a. Lief. u. Leist.,SUMME FORD. A. LIEF. U. LEIST.,4,,,1,1,0,,0,0,0,0,0,0,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,1400..1499,0,1499,1499,0,,,NULL,0,,0,,,,0,,0,4,,,33AF5646-C5C8-411D-96DF-4F00D381CC1C
0x00000000000619D6,1500,Sonstige Vermögensgegenstände,SONSTIGE VERMÖGENSGEGENSTÄNDE,3,,,1,1,0,,0,0,0,0,0,0,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,1500,1500,0,,,NULL,0,,0,,,,0,,0,4,,,245DE0FB-BD2B-4F18-ACE0-90DFC15D13A0
0x00000000000619D8,1501,Restlaufzeit bis 1 Jahr,RESTLAUFZEIT BIS 1 JAHR,0,,,1,1,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,1501,1501,0,,,NULL,0,,0,,,,0,,0,4,,,CBB22AA8-0F8A-40D6-9DB7-7E56A8AEB4A7
0x00000000000619DA,1502,Restlaufzeit größer 1 Jahr,RESTLAUFZEIT GRÖßER 1 JAHR,0,,,1,1,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,1502,1502,0,,,NULL,0,,0,,,,0,,0,4,,,219536FF-B24B-4281-A79E-3E78874575E2
0x00000000000619DC,1503,Ford. Vorst./Geschäftsf. <1 J.,FORD. VORST./GESCHÄFTSF. <1 J.,0,,,1,1,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,1503,1503,0,,,NULL,0,,0,,,,0,,0,4,,,0BC20D63-39F1-4F97-B41E-1426559E6232
0x00000000000619DE,1504,Ford. Vorst./Geschäftsf. >1 J.,FORD. VORST./GESCHÄFTSF. >1 J.,0,,,1,1,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,1504,1504,0,,,NULL,0,,0,,,,0,,0,4,,,95A93A93-DBF6-4515-AA8F-880C52B6F37B
0x00000000000619E0,1505,Ford. Aufsichtsr./Beiratsm. <1,FORD. AUFSICHTSR./BEIRATSM. <1,0,,,1,1,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,1505,1505,0,,,NULL,0,,0,,,,0,,0,4,,,4AF4513E-127B-42A3-8C64-95203D75411B
0x00000000000619E2,1506,Ford. Aufsichtsr./Beiratsm. >1,FORD. AUFSICHTSR./BEIRATSM. >1,0,,,1,1,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,1506,1506,0,,,NULL,0,,0,,,,0,,0,4,,,95727D1D-4F95-459B-9C14-C74B24799D20
0x00000000000619E4,1507,Ford. Gesellsch. <1 Jahr,FORD. GESELLSCH. <1 JAHR,0,,,1,1,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,1507,1507,0,,,NULL,0,,0,,,,0,,0,4,,,8B75237E-8FBA-4CF5-B8E3-763F963D860E
0x00000000000619E6,1508,Ford. Gesellsch. >1 Jahr,FORD. GESELLSCH. >1 JAHR,0,,,1,1,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,1508,1508,0,,,NULL,0,,0,,,,0,,0,4,,,61F0E33D-C2EC-4C0E-85C9-9C8FC2AB2105
0x00000000000619E8,1509,Summe Sonst. Vermögensgegenst.,SUMME SONST. VERMÖGENSGEGENST.,4,,,1,1,0,,0,0,0,0,0,0,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,1500..1509,0,1509,1509,0,,,NULL,0,,0,,,,0,,0,4,,,6BF481A9-5137-4628-8E26-3D051F1542BC
0x00000000000619EA,1510,Gel. Anzahlungen auf Vorräte,GEL. ANZAHLUNGEN AUF VORRÄTE,3,,,1,1,0,,0,0,0,0,0,0,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,1510,1510,0,,,NULL,0,,0,,,,0,,0,4,,,67C06D40-4A44-42AD-A8EA-D29C87045AAD
0x00000000000619EC,1511,Gel. Anzahlungen 7 % VSt,GEL. ANZAHLUNGEN 7 % VST,0,,,1,1,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,1511,1511,1,INLAND,SONST,NULL,0,,0,,INLAND,MWST.19,0,,0,4,,,237CF013-6221-448C-8954-165DD3B30AA3
0x00000000000619EE,1517,Gel. Anzahlungen 19 % VSt,GEL. ANZAHLUNGEN 19 % VST,0,,,1,1,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,1517,1517,1,INLAND,SONST,NULL,0,,0,,INLAND,MWST.19,0,,0,4,,,98A07D61-2D27-4719-BA05-B3C5DDB2686A
0x00000000000619F0,1521,Agenturwarenabrechnung,AGENTURWARENABRECHNUNG,0,,,1,1,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,1521,1521,0,,,NULL,0,,0,,,,0,,0,4,,,76CBA62A-38EB-46EB-AD93-789AB7FD303F
0x00000000000619F2,1524,Summe Gel. Anzahlungen a. Vor.,SUMME GEL. ANZAHLUNGEN A. VOR.,4,,,1,1,0,,0,0,0,0,0,0,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,1510..1524,0,1524,1524,0,,,NULL,0,,0,,,,0,,0,4,,,D50B5060-2FCD-4CB2-B4A1-60F3CEBFC70E
0x00000000000619F4,1525,Kautionen,KAUTIONEN,3,,,1,1,0,,0,0,0,0,0,0,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,1525,1525,0,,,NULL,0,,0,,,,0,,0,4,,,2CAE559F-B5C0-4A56-8032-C47FB3352835
0x00000000000619F6,1526,Restlaufzeit bis 1 Jahr,RESTLAUFZEIT BIS 1 JAHR,0,,,1,1,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,1526,1526,0,,,NULL,0,,0,,,,0,,0,4,,,E9B9C8AB-CFEE-45D8-B676-4D3984B974E9
0x00000000000619F8,1527,Restlaufzeit größer 1 Jahr,RESTLAUFZEIT GRÖßER 1 JAHR,0,,,1,1,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,1527,1527,0,,,NULL,0,,0,,,,0,,0,4,,,33C1208C-A314-42EC-B089-BAE9DA1D34AA
0x00000000000619FA,1529,Summe Kautionen,SUMME KAUTIONEN,4,,,1,1,0,,0,0,0,0,0,0,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,1525..1529,0,1529,1529,0,,,NULL,0,,0,,,,0,,0,4,,,BDE31F36-B721-4846-B7D8-236792BC6EF2
0x00000000000619FC,1530,Forderungen gegen Personal,FORDERUNGEN GEGEN PERSONAL,3,,,1,1,0,,0,0,0,0,0,0,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,1530,1530,0,,,NULL,0,,0,,,,0,,0,4,,,505903F9-0598-48F3-B0B3-5758CB7F96FA
0x00000000000619FE,1531,Restlaufzeit bis 1 Jahr,RESTLAUFZEIT BIS 1 JAHR,0,,,1,1,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,1531,1531,0,,,NULL,0,,0,,,,0,,0,4,,,5EFD44CD-F2C2-42C9-86C5-0D88FB156A94
0x0000000000061A01,1537,Restlaufzeit größer 1 Jahr,RESTLAUFZEIT GRÖßER 1 JAHR,0,,,1,1,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,1537,1537,0,,,NULL,0,,0,,,,0,,0,4,,,1B283AC9-650B-421F-9EBA-B25C69E6A7B4
0x0000000000061A03,1538,Summe Ford. gegen Personal,SUMME FORD. GEGEN PERSONAL,4,,,1,1,0,,0,0,0,0,0,0,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,1530..1538,0,1538,1538,0,,,NULL,0,,0,,,,0,,0,4,,,ED753F63-AF56-471B-8CC1-472C89B8D213
0x0000000000061A05,1540,Steuerüberzahlungen,STEUERÜBERZAHLUNGEN,3,,,1,1,0,,0,0,0,0,0,0,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,1540,1540,0,,,NULL,0,,0,,,,0,,0,4,,,E894D8CF-7D9C-4F36-9DA8-9252D93CECE3
0x0000000000061A07,1542,Steuererstattungsanspr. EG,STEUERERSTATTUNGSANSPR. EG,0,,,1,1,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,1542,1542,0,,,NULL,0,,0,,,,0,,0,4,,,29C04B55-F273-485B-A7DB-7437CE26563A
0x0000000000061A09,1543,Ford. FinAmt Bauabzugsbetrag,FORD. FINAMT BAUABZUGSBETRAG,0,,,1,1,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,1543,1543,0,,,NULL,0,,0,,,,0,,0,4,,,0CA0BAD6-22A7-45C6-A1EA-9DE38A9A492E
0x0000000000061A0B,1545,Umsatzsteuerforderungen,UMSATZSTEUERFORDERUNGEN,0,,,1,1,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,1545,1545,0,,,NULL,0,,0,,,,0,,0,4,,,74E38B9B-751E-4887-8313-B7E0243A5F3C
0x0000000000061A0D,1547,Ford. a. entr. Verbrauchsst.,FORD. A. ENTR. VERBRAUCHSST.,0,,,1,1,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,1547,1547,0,,,NULL,0,,0,,,,0,,0,4,,,6A98199A-F514-49EE-80FB-B0808CCF8197
0x0000000000061A0F,1548,VSt im Folgejahr abziebar,VST IM FOLGEJAHR ABZIEBAR,0,,,1,1,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,1548,1548,0,,,NULL,0,,0,,,,0,,0,4,,,1CD5FF5B-CD09-432D-AFFE-1246BD5FA710
0x0000000000061A11,1549,Körperschaftssteuerrückf.,KÖRPERSCHAFTSSTEUERRÜCKF.,0,,,1,1,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,1549,1549,0,,,NULL,0,,0,,,,0,,0,4,,,0E176649-CC99-4277-AEA0-41736F43A5EF
0x0000000000061A13,1559,Summe Steuerüberzahlungen,SUMME STEUERÜBERZAHLUNGEN,4,,,1,1,0,,0,0,0,0,0,0,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,1540..1559,0,1559,1559,0,,,NULL,0,,0,,,,0,,0,4,,,59E490CD-BEFD-4674-BF4F-075A84FFE6CD
0x0000000000061A15,1560,Aufzuteilende Vorsteuer,AUFZUTEILENDE VORSTEUER,3,,,1,1,0,,0,0,0,0,0,0,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,1560,1560,0,,,NULL,0,,0,,,,0,,0,4,,,C3E0D8AD-9751-48E2-A649-C52901F22AC6
0x0000000000061A17,1561,Aufzuteilende VSt 7 %,AUFZUTEILENDE VST 7 %,0,,,1,1,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,1561,1561,0,,,NULL,0,,0,,,,0,,0,4,,,03E1E319-228B-4351-9586-C3FA60F1489A
0x0000000000061A19,1562,Aufzuteilende VSt innergm.,AUFZUTEILENDE VST INNERGM.,0,,,1,1,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,1562,1562,0,,,NULL,0,,0,,,,0,,0,4,,,A78E7E53-E454-410F-9783-527E80426F72
0x0000000000061A1B,1565,Aufzuteilende VSt 19 %,AUFZUTEILENDE VST 19 %,0,,,1,1,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,1565,1565,0,,,NULL,0,,0,,,,0,,0,4,,,2D85743D-6E20-4E78-B245-65D2E6779CF9
0x0000000000061A1D,1567,Aufzut. VSt (§13b UStG),AUFZUT. VST (§13B USTG),0,,,1,1,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,1567,1567,0,,,NULL,0,,0,,,,0,,0,4,,,A6467EDD-16D0-43CC-9E71-06341BC2D798
0x0000000000061A1F,1568,Aufzut. VSt 19 % (§13b UStG),AUFZUT. VST 19 % (§13B USTG),0,,,1,1,0,,0,1,0,0,0,1,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,1568,1568,0,,,NULL,0,,0,,,,0,,0,4,,,D1A8EAD4-2275-47D0-916A-165C7C798279
0x0000000000061A21,1569,Summe Aufzuteil. Vorsteuer,SUMME AUFZUTEIL. VORSTEUER,4,,,1,1,0,,0,0,0,0,0,0,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,1560..1569,0,1569,1569,0,,,NULL,0,,0,,,,0,,0,4,,,607EF620-37E2-471A-867C-591FA4CE7B51
0x0000000000061A23,1570,Abziehbare Vorsteuer,ABZIEHBARE VORSTEUER,3,,,1,1,0,,0,0,0,0,0,0,1753-01-01 00:00:00.000,1753-01-01 00:00:00.000,,0,1570,1570,0,,,NULL,0,,0,,,,0,,0,4,,,EB6E470B-CE82-4529-8AAA-3FDE78D08B2A
